"lemma_id","lemma","jp_pron","kr_pron","kr_mean","level","en_mean"
8417,奇遇,きぐう,키구우,기우 (우연한 만남),N1,Strange coincidence; unexpected meeting
32077,秒,びょう,뵤우,초,N2,second (time)
6104,掻き分ける,かきわける,카키와케루,헤치고 나가다,N1,To push through; to elbow aside
32291,府,ふ,후,부,N4,prefecture (Osaka/Kyoto); government office
30278,遥々,はるばる,하루바루,아득히,N1,from afar; all the way
3375,生まれ育つ,うまれそだつ,우마레소다츠,태어나서 자라다,N2,To be born and raised
22992,醍醐,だいご,다이고,"크림,제호",N1,"daigo (the best part), pith, nectar"
27940,名乗る,なのる,나노루,자기 이름을 대다,N1,"to call oneself, to give one's name"
17840,自社,じしゃ,지샤,자사,N1,one's own company
16035,朱印,しゅいん,슈인,"찍은 도장,주인",N1,Red seal; stamp
48315,遠路,えんろ,엔로,"먼 길, 원로",N1,long way; great distance
2514,否,いや,이야,아냐,N2,(Repeated) No; nay
13787,サイトウ,さいとう,사이토우,사이토,N2,Saito (common surname)
13779,裁定,さいてい,사이테이,재정,N1,Ruling; arbitration
60557,通りすがり,とうりすがり,토우리스가리,지나가던던,N1,Passing by; passerby
436,呆れる,あきれる,아키레루,어이없다. 기가 막히다,N2,To be amazed; to be appalled; to be fed up
9489,切らす,きらす,키라스,다 쓰다,N2,To run out of; to be short of
64416,冷え性,ひえしょう,히에쇼우,냉한 체질,N1,Sensitivity to cold
49349,鉋,かんな,칸나,대패,N1,plane (woodworking tool)
64984,未,ひつじ,히츠지,"12간지의 미",N2,Not yet
441,悪,あく,아쿠,악,N3,(Repeated) Vice; badness
34098,へえ,へえ,헤에,아,N1,Oh!; Really? (exclamation)
60535,灯籠,とうろう,토우로우,등롱,N2,Lantern (stone or hanging)
34363,ホアン-外国,ホアン,호안,호안,N1,Juan (foreign name)
87265,炊き込む,たきこむ,타키코무,다른 걸 섞어 밥을 짓다,N1,To cook together (rice with other ingredients)
153670,貢税,ぐぜい,구제이,"조세,공세",N1,Tribute; tax
87292,垂れ下がる,たれさがる,타레사가루,늘어지다,N1,To hang down; to dangle
68210,宿帳,やどちょう,야도쵸우,숙박부,N1,Hotel register
67622,ほろ苦い,ほろにがい,호로니가이,쌉쌀하다,N1,Bittersweet
67676,虫干し,むしぼし,무시보시,바람에 말림,N1,Airing out (clothes/books)
65599,日の入り,ひのいり,히노이리,일몰,N2,Sunset
65405,膨らます,ふくらます,후쿠라마스,부풀리다,N2,To expand; to swell; to puff out
60303,詰め物,つめもの,츠메모노,채워 넣는 것,N1,Filling; stuffing; padding
65373,不評,ふひょう,후효우,"평판이 나쁨, 악평",N1,Bad reputation; unpopular
60491,倒木,とうぼく,토우보쿠,"쓰러진 나무,도목",N1,Fallen tree
64914,ぷい,ぷい,푸이,휙,N1,Abruptly (leaving in a huff)
39300,ヨシダ,よしだ,요시다,요시다,N1,Yoshida (surname)
65082,ふかふか,ふかふか,후카후카,푹신푹신,N1,Soft; fluffy
61225,壮挙,そうきょ,소우쿄,장거,N1,Heroic deed; grand enterprise
38529,遣り甲斐,やりがい,야리가이,하는 보람,N1,worth doing; rewarding
63032,後添い,のちぞい,노치조이,"후처, 후실",N1,Second wife
62817,寝言,ねごと,네고토,잠꼬대,N1,Sleep-talking; nonsense
65068,更かす,ふかす,후카스,(밤을) 새우다,N1,To stay up late
63285,鋼,はがね,하가네,강철,N1,Steel
61266,相思,そうし,소우시,상사 (서로 생각함),N1,Mutual love
61550,貞淑,ていしゅく,테이슈크,정숙,N1,Chaste; virtuous (woman)
35878,マツモト,まつもと,마츠모토,마츠모토,N1,Matsumoto (surname)
32943,太っ腹,ふとっぱら,후톳빠라,"너그러움, 배포가 큼",N1,generous; big-hearted
479,悪魔,あくま,아쿠마,악마,N2,Devil; demon; fiend
65289,歩留まり,ぶどまり,부도마리,수율,N1,Yield (production)
30753,ばらばら,ばらばら,바라바라,산산이,N2,scattered; in pieces; disjointed
6398,菓子,かし,카시,과자,N4,Sweets; candy; pastry
17488,しんどい,しんどい,신도이,힘이들다,N2,"tired, weary, draining"
30635,バショウ,ばしょう,바쇼우,바쇼우,N1,Japanese fiber banana (basho)
31207,引き合い,ひきあい,히키아이,서로 당김,N1,reference; comparison; inquiry
39813,乱心,らんしん,란신,미침,N2,insanity; losing one's mind
23122,だけ,だけ,다케,~만,N6,"only, just, as much as"
28033,並べ立てる,ならべたてる,나라베타테루,늘어놓다,N1,"to list, to enumerate, to set out"
38456,ヤマダ,やまだ,야마다,사람이름,N5,Yamada (surname)
87283,吹き出る,ふきでる,후키데루,뿜어나오다,N1,To gush out; to sprout
141906,喝上げ,かつあげ,카츠아게,"공갈, 협박",N2,Extortion; shakedown
87855,分け合う,わけあう,와케아우,서로 나누다,N1,To share; to divide
70407,路肩,ろかた,로카타,갓길,N1,Shoulder of a road
37945,最寄り,もより,모요리,가장 가까운,N2,nearest; nearby
36841,土産,みやげ,미야게,토산,N4,souvenir; gift
12351,後部,こうぶ,코우부,후부,N1,Rear; back part
41322,喚く,わめく,와메쿠,외치다,N2,to shout; to scream; to cry out
60288,瞳孔,どうこう,도우코우,동공,N3,Pupil (of the eye)
26023,蕩尽,とうじん,토우진,탕진,N2,"squandering, dissipation"
5434,音声,おんせい,온세이,음성,N1,Voice; sound; audio
15872,車外,しゃがい,샤가이,차 밖,N1,Outside the car
47750,浮き足,うきあし,우키아시,들뜬발,N1,getting cold feet; wavering
54350,粗目,ざらめ,자라메,"굵은 설탕, 거칢",N2,Coarse mesh; granulated sugar (Zarame)
12918,此の世,このよ,코노요,현세,N1,This world; this life
9814,議題,ぎだい,기다이,의제,N2,Topic for discussion; agenda
54524,溺れ死に,おぼれじに,오보레지니,익사,N1,Drowning to death
4775,置き,おき,오키,~간격,N1,Placing; putting; interval (suffix)
10112,腐れ縁,くされえん,쿠사레엔,악연,N1,Inseparable relation; fatal bond
52318,切れ目,きれめ,키레메,끊어진 자국. 잘린 곳,N2,break; pause; gap
61107,善女,ぜんにょ,젠뇨,선녀,N1,Pious woman; good woman
61344,壮図,そうと,소우토,장도 (큰 계획),N1,Grand plan; ambitious project
61056,泉水,せんすい,센스이,"못, 샘물",N1,Garden pond; fountain
8776,規範,きはん,키한,규범,N2,Model; standard; norm
480,飽くまで,あくまで,아쿠마데,어디까지나,N2,To the end; persistently; purely
3033,浮かぶ,うかぶ,우카부,뜨다,N4,To float; to come to mind
61117,浅薄,せんぱく,센파쿠,천박함,N1,Shallow; superficial
3510,煩い,うるさい,우루사이,"시끄럽다, 잔소리가 많다",N5,Noisy; annoying; fussy
61562,定礎,ていそ,테이소,정초 (주춧돌 놓기),N1,Cornerstone; foundation stone
509,明ける,あける,아케루,(날이)밝다,N3,To dawn; to end (year/season)
497,明け方,あけがた,아케가타,새벽녘,N2,Dawn; daybreak
52404,近眼,きんがん,킨간,"근시,근안",N2,nearsightedness
51429,上目,うわめ,우와메,눈을치뜸,N1,upturned eyes; looking up
52541,恋煩い,こいわずらい,코이와즈라이,상사병,N1,lovesickness
60777,土蔵,どぞう,도조우,"흙창고, 토조",N1,Storehouse (with thick earthen walls)
46737,足踏み,あしぶみ,아시부미,제자리걸음,N1,stepping; hesitation; stalemate
30468,氾濫,はんらん,한란,범람,N3,flooding; overflowing; deluge
4284,円安,えんやす,엔야스,엔저,N1,Weak yen (currency exchange)
31874,拾い上げる,ひろいあげる,히로이아게루,주워 올리다,N2,to pick up
14236,昨今,さっこん,삿콘,작금,N1,Nowadays; these days
36813,耳鳴り,みみなり,미미나리,이명,N1,ringing in the ears
31648,疲弊,ひへい,히헤이,피폐,N2,exhaustion; impoverishment
21568,蔵書,ぞうしょ,조우쇼,장서,N1,"book collection, library"
26771,取り返す,とりかえす,토리카에스,되찾다,N1,"to regain, to get back"
29400,背信,はいしん,하이신,배신,N1,Breach of trust / betrayal
41244,災い,わざわい,와자와이,재앙,N1,calamity; catastrophe; misfortune
69204,淀む,よどむ,요도무,"고이다, 정체하다",N2,To stagnate; to settle
31340,膝頭,ひざがしら,히자가시라,무릎,N1,kneecap
7835,勧誘,かんゆう,칸유우,권유,N2,Invitation; solicitation; canvassing
13065,雇用,こよう,코요우,고용,N2,Employment; hire
28234,難い,にくい,니쿠이,어렵다,N4,"difficult, hard to (suffix)"
23067,代表,だいひょう,다이효우,대표,N4,"representative, delegation"
34507,放題,ほうだい,호우다이,마음대로 함,N2,as much as one likes (suffix)
7894,外,がい,가이,외,N3,Outside; external
172082,焼き上がる,やきあがる,야키아가루,잘 구워지다,N1,To be freshly baked/cooked
19458,隅々,すみずみ,스미즈미,구석구석,N2,every nook and cranny
7495,看過,かんか,칸카,간과,N1,Oversight; ignoring; passing over
2856,陰謀,いんぼう,인보우,음모,N1,Conspiracy; plot; intrigue
18050,地道,じみち,지미치,견실,N1,"steady, honest, sober"
67085,干し物,ほしもの,호시모노,널어둔 빨래,N1,Laundry (for drying); dried goods
61423,挿話,そうわ,소우와,"삽화, 에피소드",N1,Episode; anecdote
17148,市立,しりつ,시리츠,시립,N1,municipal city-run
61194,桑園,そうえん,소우엔,"뽕나무 밭, 상원",N1,Mulberry plantation
61459,俗事,ぞくじ,조쿠지,세속적인 일,N1,Mundane affairs; worldly matters
36330,右隅,みぎすみ,미기스미,오른쪽 구석,N1,right corner
2158,一過,いっか,잇카,"한 번 지나감, 일과",N1,Passing; transient
529,憧れる,あこがれる,아코가레루,동경하다,N3,To long for; to admire; to adore
15047,しか,しか,시카,~밖에,N5,Only; nothing but
61449,賊軍,ぞくぐん,조쿠군,적군,N1,Rebel army
62920,粘液,ねんえき,넨에키,점액,N1,Mucus
16729,少数,じょうすう,죠우스우,소수,N1,"minority, few"
38224,焼ける,やける,야케루,"타다, 구워지다",N2,to be roasted; to be burnt
38914,揺らぎ,ゆらぎ,유라기,흔들림,N1,fluctuation; wavering
15531,室,しつ,시츠,"방, 실",N4,Room
9882,魚,ぎょ,교,어,N4,Fish
14608,山積,さんせき,산세키,산적,N1,Piled up; mountain (of work/problems)
9982,ギンザ,ぎんざ,긴자,긴자,N2,Ginza
39795,乱獲,らんかく,란카쿠,남획,N1,overfishing; overhunting
539,麻,あさ,아사,삼,N4,Hemp; flax; linen
11451,堅牢,けんろう,켄로우,견고,N1,Strong; solid; robust
8732,機内,きない,키나이,기대,N2,Inside the plane; in-flight
38639,有権,ゆうけん,유우켄,유권,N1,powerful; (yukensha) voter
540,浅い,あさい,아사이,얕다,N4,Shallow; superficial; early
49976,築き上げる,きずきあげる,키즈키아게루,쌓아올리다,N2,to build up; to establish
68192,待ち合わせる,まちあわせる,마치아와세루,만나다,N3,To meet up
32714,更ける,ふける,후케루,(밤이) 깊어지다,N2,to grow late (night); to advance (season)
53230,愚行,ぐこう,구코우,우행,N1,folly; foolish act
32745,節,"ふし(せつ,せち)","후시(세츠,세치)",마디(절),N4,joint; knot; melody; point
7680,観戦,かんせん,칸센,관전,N1,Watching a game/match
29935,発明,はつめい,하츠메이,발명,N2,Invention
12685,呼称,こしょう,코쇼우,호칭,N1,Name; designation; title
638,足元,あしもと,아시모토,발밑,N4,At one's feet; gait; footing
283880,ぱち物,ぱちもん,파치몬,짝퉁,N1,Fake / Knock-off product
27710,長続き,ながつずき,나가츠즈키,오래계속됨,N1,"long-lasting, continuing for a long time"
347900,令和,れいわ,레이와,레이와,N1,Reiwa (Current Japanese era)
60900,弔い,とむらい,토무라이,"조문, 장례",N1,Mourning; funeral
689,預かる,あずかる,아즈카루,맡아 보관하다,N3,To keep; to take charge of; to look after
24503,ツキジ,つきじ,츠키지,츠키지,N1,Tsukiji (place name)
17976,実情,じつじょう,지츠죠우,실정,N1,"real condition, actual state"
13916,魚屋,さかなや,사카나야,생선가게,N1,Fishmonger; fish shop
22386,断ち切る,たちきる,타치키루,근절하다,N1,"to cut off, to sever, to break (habits)"
87310,履き替える,はきかえる,하키카에루,갈아신다,N2,To change (shoes/socks)
37302,明晰,めいせき,메이세키,명석,N1,clear; distinct; lucid
10377,汲み取る,くみとる,쿠미토루,수렴하다,N1,To scoop up; to empathize; to understand
22128,炊き上がる,かきあがる,카키아가루,(밥이)지어지다,N1,to be cooked (rice)
37773,持ち主,もちぬし,모치누시,소유자,N3,owner; possessor
62630,尿意,にょうい,뇨이,요의(오줌 마려움),N1,Urge to urinate
15154,試金,しきん,시킨,시금,N1,Touchstone; assaying
4790,オキナワ,おきなわ,오키나와,오키나와,N1,Okinawa
4836,奥深い,おくふかい,오쿠후카이,깊숙하다,N2,Profound; deep; far back
31447,ひっそり,ひっそり,힛소리,조용히,N2,quietly; still; deserted
65351,人任せ,ひとまかせ,히토마카세,남에게 맡김,N1,Leaving it to others
65440,生き恥,いきはじ,이키하지,살아서 겪는 수치,N1,Living in dishonor
17823,自国,じこく,지코쿠,자국,N1,one's own country
710,彼処,あそこ,아소코,저기,N5,Over there; that place
26191,遠ざける,とうざける,토우자케루,멀어지다,N2,to keep at a distance
35037,貿易,ぼうえき,보우에키,무역,N4,trade; commerce
23159,脱却,だっきゃく,닷캬쿠,"벗어남,탈각",N1,"ridding oneself of, freeing oneself"
21490,尊厳,そんげん,손겐,존엄,N1,"dignity, sanctity"
21079,創生,そうせい,소우세이,창생,N1,"creation, genesis"
13396,傲慢,ごうまん,고우만,오만,N1,Arrogance; pride
62067,沖天,ちゅうてん,추텐,충천(하늘을 찌름),N1,Soaring into the sky
9560,切れ,きれ,키레,조각,N1,Piece; slice; sharpness; counter
63357,白昼,はくちゅう,하쿠츄우,"백주,대낮",N1,Broad daylight
54758,恩人,おんじん,온진,은인,N1,Benefactor; patron
11344,検証,けんしょう,켄쇼우,검증,N1,Verification; inspection
44440,混み合う,こみあう,코미아우,붐비다,N2,to be crowded; to be packed
40692,劣化,れっか,렛카,열화,N1,deterioration; degradation
35931,眼差し,まなざし,마나자시,눈빛,N1,look; gaze
34777,程遠い,ほどとおい,호도토오이,동떨어지다,N1,far from; distant
5924,回遊,かいゆう,카이유우,회유,N1,Excursion; migration (fish); wandering
22601,旅先,たびさき,타비사키,여행지,N4,"one's destination, place of travel"
31060,ぱんぱん,ぱんぱん,판판,빵빵,N2,bulging; full; snapping sound
29893,発表,はっぴょう,핫표우,발표,N5,Announcement / presentation
27124,同調,どうじょう,도우죠우,동조,N1,"alignment, synchronization, sympathy"
218168,雨除け,あまよけ,아마요케,비막이,N1,Rain shelter / Cover
6773,且つ,かつ,카츠,동시에,N1,And; also; at the same time
26062,統治,とうち,토우치,통치,N1,"rule, governance, reign"
6168,各社,かくしゃ,카쿠샤,각사,N1,Each company
26071,到底,とうてい,토우테이,도저히,N2,"(not) by any means, (not) at all"
98938,東口,ひがしぐち,히가시구치,동쪽 출입구,N2,East exit
102458,当店,とうてん,토우텐,당점(저희 점포),N2,This store
3579,運行,うんこう,운코우,운행,N2,Service (bus/train); operation; motion
3389,生みの親,うみのおや,우미노오야,낳아준 부모,N1,Biological parent; originator; founder
65871,箱物,はこぶつ,하코부츠,세금낭비 건물,N1,Large public buildings (often criticized as wasteful)
